Minute,Fraction
416699,0.63206
417450,0.573058
417451,0.573058
417452,0.573058
417453,0.573058
417454,0.573058
420380,0.814638
420381,0.814638
420382,0.814638
420383,0.814638
422296,0.714532
422297,0.714532
422298,0.714532
422299,0.714532
422300,0.714532
422301,0.714532
422302,0.714532
425842,0.639618
425843,0.639618
425844,0.639618
425845,0.639618
425846,0.639618
427463,0.452798
427464,0.452798
427465,0.452798
427466,0.452798
427467,0.452798
432489,0.664678
432490,0.664678
432491,0.664678
432492,0.664678
432493,0.664678
432494,0.664678
432495,0.664678
436271,0.616813
436272,0.616813
436273,0.616813
436274,0.616813
440355,0.520817
440356,0.520817
440357,0.520817
440358,0.520817
444505,0.518165
444506,0.518165
444507,0.518165
445631,0.80602
445632,0.80602
445633,0.80602
448464,0.619067
448465,0.619067
448466,0.619067
448467,0.619067
448468,0.619067
448469,0.619067
448470,0.619067
467697,0.569478
467698,0.569478
467699,0.569478
467700,0.569478
469305,0.378149
469306,0.378149
469307,0.378149
469308,0.378149
469309,0.378149
469310,0.378149
469311,0.378149
473004,0.772739
473005,0.772739
473006,0.772739
473007,0.772739
475775,0.768496
475776,0.768496
475777,0.768496
475778,0.768496
475779,0.768496
475780,0.768496
475781,0.768496
475782,0.768496
476456,0.715327
476457,0.715327
476458,0.715327
476459,0.715327
476460,0.715327
476461,0.715327
476462,0.715327
476463,0.715327
476464,0.715327
476465,0.715327
482246,0.501193
482247,0.501193
482248,0.501193
482249,0.501193
482250,0.501193
482251,0.501193
482252,0.501193
482253,0.501193
487170,0.830019
487171,0.830019
487172,0.830019
487173,0.830019
487174,0.830019
487175,0.830019
487176,0.830019
487177,0.830019
487178,0.830019
487179,0.830019
487558,0.542164
487559,0.542164
487560,0.542164
487561,0.542164
487562,0.542164
487563,0.542164
487564,0.542164
490950,0.789181
490951,0.789181
490952,0.789181
490953,0.789181
490954,0.789181
490955,0.789181
490956,0.789181
494912,0.529568
494913,0.529568
500277,0.542296
500278,0.542296
500279,0.542296
500280,0.542296
500281,0.542296
500282,0.542296
500283,0.542296
500284,0.542296
500285,0.542296
500286,0.542296
505151,0.506099
505152,0.506099
505153,0.506099
505154,0.506099
505155,0.506099
505156,0.506099
506609,0.869796
509549,0.593477
509550,0.593477
509551,0.593477
509552,0.593477
509553,0.593477
523257,0.821268
523258,0.821268
523259,0.821268
523260,0.821268
523261,0.821268
523889,0.577566
523890,0.577566
523891,0.577566
523892,0.577566
