Minute,Fraction
84311,0.517822
84312,0.517822
84313,0.517822
84314,0.517822
84332,0.679876
84333,0.679876
84334,0.679876
84335,0.679876
84336,0.679876
84337,0.679876
85489,0.739872
85490,0.739872
85491,0.739872
85492,0.739872
85493,0.739872
85571,0.90414
85572,0.90414
85573,0.90414
85574,0.90414
85575,0.90414
85576,0.90414
85577,0.90414
85578,0.90414
85602,0.873146
85603,0.873146
85604,0.873146
85605,0.873146
85606,0.873146
85793,0.758247
85794,0.758247
85795,0.758247
85796,0.758247
88363,0.589551
88364,0.589551
88365,0.589551
88366,0.589551
88367,0.589551
88368,0.589551
88369,0.589551
88370,0.589551
88371,0.589551
88372,0.589551
88373,0.589551
92003,0.476422
92004,0.476422
92005,0.476422
92006,0.476422
92007,0.476422
92008,0.476422
92009,0.476422
92010,0.476422
92011,0.476422
92701,0.512287
92702,0.512287
92703,0.512287
92704,0.512287
92705,0.512287
92706,0.512287
92707,0.512287
92708,0.512287
92709,0.512287
92710,0.512287
92711,0.512287
92712,0.512287
93432,0.25393
93433,0.25393
93434,0.25393
93435,0.25393
93436,0.25393
93437,0.25393
93438,0.25393
93439,0.25393
93440,0.25393
93462,0.456276
93463,0.456276
93464,0.891742
93465,0.891742
93466,0.435466
93467,0.435466
93468,0.435466
93469,0.435466
93470,0.435466
93471,0.435466
96263,0.368607
96264,0.368607
96265,0.368607
96266,0.368607
96267,0.368607
96268,0.368607
96269,0.368607
96270,0.368607
96271,0.368607
96272,0.368607
96273,0.368607
96274,0.368607
96275,0.368607
96664,0.505203
96665,0.505203
96666,0.505203
96667,0.505203
96668,0.505203
96669,0.505203
96670,0.505203
96671,0.505203
96672,0.505203
96673,0.505203
96674,0.505203
96675,0.505203
96676,0.505203
96694,0.738986
96695,0.738986
96696,0.738986
96697,0.738986
96698,0.738986
96699,0.738986
96700,0.738986
97024,0.614346
97025,0.614346
97026,0.614346
97027,0.614346
97028,0.614346
97029,0.614346
97055,0.286252
97056,0.286252
97057,0.286252
97058,0.286252
97059,0.286252
98425,0.601505
98426,0.601505
98427,0.601505
98428,0.601505
98429,0.601505
98430,0.601505
99090,0.514501
99091,0.514501
99092,0.514501
99093,0.514501
99094,0.514501
99095,0.514501
99096,0.514501
99121,0.587337
99122,0.587337
99123,0.587337
99124,0.587337
99125,0.587337
99126,0.587337
99127,0.587337
99204,0.490812
99205,0.490812
99206,0.490812
99207,0.490812
99208,0.490812
99209,0.490812
99210,0.490812
99211,0.490812
99212,0.490812
99213,0.490812
99214,0.490812
99215,0.490812
99216,0.490812
99217,0.490812
99218,0.490812
99219,0.490812
99772,0.677441
99773,0.677441
99774,0.677441
99775,0.677441
99776,0.677441
99777,0.677441
99778,0.677441
99779,0.677441
99780,0.677441
99781,0.677441
99782,0.677441
99783,0.677441
99784,0.677441
99803,0.447421
99804,0.447421
99805,0.447421
99806,0.447421
99807,0.447421
99808,0.447421
99809,0.447421
99810,0.447421
99811,0.447421
100066,0.515608
100067,0.515608
100068,0.515608
100069,0.515608
100070,0.515608
100071,0.515608
100072,0.515608
100073,0.515608
100074,0.515608
100075,0.515608
100076,0.515608
100077,0.515608
100324,0.68364
100325,0.68364
100326,0.68364
100327,0.68364
100328,0.68364
100484,0.36905
100485,0.36905
100486,0.36905
100764,0.62785
100765,0.62785
100766,0.62785
100767,0.62785
100768,0.62785
100769,0.62785
100770,0.62785
100771,0.62785
100772,0.62785
100773,0.62785
100774,0.62785
100775,0.62785
101323,0.207439
101324,0.207439
101325,0.207439
101326,0.207439
101327,0.207439
101328,0.207439
101329,0.207439
101330,0.207439
101331,0.275625
101332,0.275625
101333,0.275625
101334,0.275625
101335,0.275625
101336,0.275625
101337,0.275625
101338,0.275625
101339,0.275625
101340,0.275625
101709,0.623865
101710,0.623865
101711,0.623865
101712,0.623865
101713,0.623865
101714,0.623865
101739,0.54793
101740,0.54793
101741,0.54793
101742,0.54793
101743,0.54793
101744,0.54793
101745,0.54793
101746,0.54793
101813,0.454505
101814,0.454505
101815,0.454505
101816,0.454505
101817,0.454505
101818,0.454505
101819,0.454505
103060,0.302192
103061,0.302192
103062,0.302192
103063,0.302192
103229,0.328979
103230,0.328979
103231,0.328979
103232,0.328979
103233,0.328979
103234,0.328979
103235,0.328979
103236,0.328979
103722,0.32101
103723,0.32101
103724,0.32101
103725,0.32101
103726,0.32101
103727,0.32101
103728,0.32101
105497,0.615896
105498,0.615896
105499,0.615896
105500,0.615896
105681,0.469559
105682,0.469559
105683,0.469559
105684,0.469559
105685,0.469559
105686,0.469559
105687,0.469559
105688,0.469559
105689,0.469559
105690,0.469559
105691,0.469559
105692,0.469559
105693,0.469559
105694,0.469559
105695,0.469559
105696,0.469559
105697,0.469559
106059,0.613682
106060,0.613682
106061,0.613682
106062,0.613682
106063,0.613682
106064,0.613682
106065,0.613682
106066,0.613682
106346,0.387425
106347,0.387425
106348,0.387425
106349,0.387425
106350,0.387425
106376,0.545052
106377,0.545052
106378,0.545052
106379,0.545052
107661,0.618109
107662,0.618109
107663,0.618109
107664,0.618109
107691,0.302192
107692,0.302192
107693,0.302192
107694,0.302192
107695,0.302192
107696,0.302192
107697,0.302192
107698,0.302192
108380,0.731459
108381,0.731459
108382,0.731459
108383,0.731459
108384,0.731459
108385,0.731459
108451,0.553243
108452,0.553243
108453,0.553243
108454,0.553243
108455,0.553243
108456,0.553243
108457,0.553243
108513,0.795218
108514,0.795218
108515,0.795218
108516,0.795218
109291,0.562099
109292,0.562099
109293,0.562099
109294,0.562099
109922,0.654638
109923,0.654638
109924,0.654638
109925,0.654638
109926,0.654638
111275,0.713084
111276,0.713084
111277,0.713084
111278,0.713084
111279,0.713084
111280,0.713084
111281,0.713084
111282,0.713084
111283,0.713084
111337,0.781714
111338,0.781714
111339,0.781714
111340,0.781714
111341,0.781714
111342,0.781714
111343,0.781714
111344,0.781714
112764,0.454948
112765,0.454948
112766,0.454948
112767,0.454948
112768,0.454948
112769,0.454948
112770,0.454948
112771,0.454948
112772,0.454948
112773,0.454948
112774,0.454948
112775,0.454948
113568,0.433916
113569,0.433916
113570,0.433916
113571,0.433916
113572,0.433916
113631,0.418641
113632,0.418641
113633,0.418641
113634,0.418641
113635,0.418641
113636,0.418641
114931,0.625415
114932,0.625415
114933,0.625415
114934,0.625415
114935,0.625415
114936,0.625415
114937,0.625415
115379,0.402258
115380,0.402258
115381,0.402258
115382,0.402258
115383,0.402258
115384,0.402258
115385,0.402258
115386,0.402258
116463,0.383883
116464,0.383883
116465,0.383883
116466,0.383883
116467,0.383883
116468,0.383883
116469,0.383883
116470,0.383883
116471,0.383883
116472,0.383883
116473,0.383883
116474,0.383883
116475,0.383883
118479,0.454948
118480,0.454948
118481,0.454948
118482,0.454948
118483,0.454948
118484,0.454948
118728,0.545938
118729,0.545938
118730,0.545938
118731,0.545938
118732,0.545938
118733,0.545938
118734,0.545938
118749,0.633606
118750,0.633606
118751,0.633606
118752,0.633606
118753,0.633606
118754,0.633606
118755,0.633606
118756,0.633606
118757,0.633606
118758,0.633606
118759,1.0
118760,0.526456
118761,0.526456
118762,0.526456
118763,0.526456
118764,0.526456
118765,0.526456
118766,0.526456
118767,0.526456
118768,0.526456
118769,0.526456
118770,0.526456
118771,0.526456
118772,0.526456
118773,0.526456
118774,0.526456
120219,0.295993
120220,0.295993
120221,0.295993
120222,0.295993
120223,0.295993
120224,0.295993
120225,0.295993
120226,0.295993
120227,0.295993
120228,0.295993
120229,0.295993
120230,0.295993
121708,0.590215
121709,0.590215
121710,0.590215
121711,0.590215
121712,0.590215
121713,0.590215
121714,0.590215
121739,0.530219
121740,0.530219
121741,0.530219
121742,0.530219
121743,0.530219
122871,0.516272
122872,0.516272
122873,0.516272
122874,0.516272
122875,0.516272
122876,0.516272
122877,0.516272
122878,0.516272
123045,0.500553
123046,0.500553
123047,0.500553
123048,0.500553
123940,0.68209
123941,0.68209
123942,0.68209
123943,0.68209
123944,0.68209
123945,0.68209
123946,0.68209
123971,0.302192
123972,0.302192
123973,0.302192
123974,0.302192
123975,0.302192
124222,0.336949
124223,0.336949
124224,0.336949
124225,0.336949
124226,0.336949
124227,0.336949
124228,0.336949
124229,0.336949
124252,0.29068
124253,0.29068
124254,0.29068
124255,0.29068
124256,0.29068
124257,0.29068
124258,0.29068
124259,0.29068
124283,0.443657
124284,0.443657
124285,0.443657
124286,0.443657
124287,0.443657
125943,0.349568
125944,0.349568
125945,0.349568
125946,0.349568
125947,0.349568
125948,0.349568
126159,0.558114
126160,0.558114
126161,0.558114
126162,0.558114
126163,0.558114
126164,0.558114
126165,0.558114
126166,0.558114
126167,0.558114
126168,0.558114
126169,0.558114
126170,0.558114
126171,0.558114
126172,0.558114
126173,0.558114
126365,0.713748
126366,0.713748
126367,0.713748
126368,0.713748
126369,0.713748
128544,0.479965
128545,0.479965
128546,0.479965
128547,0.479965
128548,0.479965
128549,0.479965
128550,0.479965
128551,0.479965
128552,0.479965
128553,0.479965
128554,0.479965
128555,0.479965
128556,0.479965
128557,0.479965
128558,0.479965
128559,0.479965
128560,0.479965
128561,0.479965
128562,0.479965
128563,0.479965
128564,0.479965
128565,0.479965
128607,0.699579
128608,0.699579
128609,0.699579
128610,0.699579
128611,0.699579
128612,0.699579
128613,0.699579
128614,0.699579
130055,0.498782
130056,0.498782
130057,0.498782
130058,0.498782
130059,0.498782
130060,0.498782
130086,0.551915
130087,0.551915
130088,0.551915
130089,0.551915
130090,0.551915
130091,0.551915
130133,0.388311
130134,0.388311
130135,0.388311
130136,0.388311
130137,0.388311
130138,0.388311
130139,0.388311
130140,0.388311
130141,0.388311
130164,0.456055
130165,0.456055
130166,0.456055
130167,0.456055
130168,0.456055
130169,0.456055
130170,0.456055
130171,0.456055
130172,0.467346
130173,0.467346
130223,0.395617
130224,0.395617
130225,0.395617
130226,0.395617
130227,0.395617
130228,0.395617
130417,0.529998
130418,0.529998
130419,0.529998
130420,0.529998
130447,0.784149
130448,0.784149
130449,0.784149
130450,0.784149
130451,0.784149
130452,0.784149
130453,0.784149
130454,0.784149
130455,0.784149
130456,0.784149
130926,0.368607
130927,0.368607
130928,0.368607
130929,0.368607
130930,0.368607
130931,0.368607
130932,0.368607
130933,0.368607
130934,0.368607
130935,0.368607
131462,0.366172
131463,0.366172
131464,0.366172
131465,0.366172
131466,0.366172
131468,0.499889
131469,0.499889
131470,0.499889
131471,0.499889
131472,0.499889
131473,0.499889
131474,0.499889
131475,0.499889
131476,0.499889
131492,0.475537
131493,0.475537
131494,0.475537
131495,0.475537
131496,0.475537
131497,0.475537
131498,0.475537
131499,0.603719
131500,0.603719
131501,0.603719
131502,0.603719
131503,0.603719
131504,0.603719
131923,0.684968
131924,0.684968
131925,0.684968
131926,0.684968
131927,0.684968
131928,0.684968
131929,0.684968
131930,0.684968
131931,0.684968
133166,0.397166
133167,0.397166
133168,0.397166
133192,0.634271
133193,0.634271
133194,0.634271
133195,0.634271
133196,0.634271
133197,0.634271
133198,0.634271
133199,0.634271
133200,0.634271
133201,0.634271
134286,0.085676
134287,0.085676
134288,0.085676
134289,0.085676
134290,0.085676
136393,0.313261
136394,0.313261
136395,0.313261
136396,0.313261
136397,0.313261
136398,0.313261
136399,0.313261
136400,0.313261
136401,0.313261
136402,0.313261
136856,0.417312
136857,0.417312
136858,0.417312
136859,0.417312
137205,0.55435
137206,0.55435
137207,0.55435
137208,0.55435
137209,0.55435
137210,0.55435
137681,0.406686
137682,0.406686
137683,0.406686
137684,0.406686
137685,0.406686
137686,0.406686
137687,0.406686
137688,0.406686
138874,0.469117
138875,0.469117
138876,0.469117
138877,0.469117
138878,0.469117
138879,0.469117
138880,0.469117
138881,0.469117
138882,0.469117
138883,0.469117
138884,0.469117
140257,0.663493
140258,0.663493
140259,0.663493
140260,0.663493
140261,0.663493
140262,0.663493
140263,0.663493
140264,0.663493
140265,0.663493
140266,0.663493
140267,0.663493
140268,0.663493
140269,0.663493
141502,0.358867
141503,0.358867
141504,0.358867
141505,0.358867
141506,0.358867
141507,0.358867
141508,0.358867
141586,0.648882
141587,0.648882
141588,0.648882
141589,0.648882
141590,0.648882
141591,0.648882
141592,0.648882
141593,0.648882
141750,0.687846
141751,0.687846
141752,0.687846
141753,0.687846
141754,0.687846
141968,0.336728
141969,0.336728
141970,0.336728
141971,0.336728
141972,0.336728
141973,0.336728
141974,0.336728
141975,0.336728
141976,0.336728
142293,0.627408
142294,0.627408
142295,0.627408
142296,0.627408
142297,0.627408
142298,0.627408
142299,0.627408
142300,0.627408
142301,0.627408
142302,0.627408
142303,0.627408
142304,0.627408
142305,0.627408
142306,0.627408
142994,0.796104
142995,0.796104
142996,0.796104
142997,0.796104
142998,0.796104
142999,0.796104
147268,0.509852
147269,0.509852
147270,0.509852
147271,0.509852
147272,0.509852
147273,0.509852
147274,0.509852
147275,0.509852
147396,0.552579
147397,0.552579
147398,0.552579
147399,0.552579
147400,0.552579
147401,0.552579
147402,0.552579
147403,0.552579
147404,0.552579
148668,0.731238
148669,0.731238
148670,0.731238
148859,0.361745
148860,0.361745
148861,0.361745
148862,0.361745
148863,0.361745
150765,0.66615
150766,0.66615
150767,0.66615
150768,0.66615
150769,0.66615
151714,0.370157
151715,0.370157
151716,0.370157
151717,0.370157
151718,0.370157
151719,0.370157
151720,0.370157
151721,0.370157
151727,0.56077
151728,0.56077
151729,0.56077
151730,0.56077
151744,0.362851
151745,0.362851
151746,0.362851
151747,0.362851
151748,0.362851
154693,0.320788
154694,0.320788
154695,0.320788
154696,0.320788
154697,0.320788
154698,0.320788
154699,0.320788
154700,0.320788
155010,0.54948
155011,0.54948
155012,0.54948
155013,0.54948
155014,0.54948
155015,0.54948
155016,0.54948
155539,0.495683
155540,0.495683
155541,0.495683
155974,0.470666
155975,0.470666
155976,0.470666
155977,0.470666
155978,0.470666
155979,0.470666
155980,0.470666
156005,0.576932
156006,0.576932
156007,0.576932
156008,0.576932
156009,0.576932
156010,0.576932
158713,0.433252
158714,0.433252
158715,0.433252
158716,0.433252
158717,0.433252
158718,0.433252
158719,0.433252
158720,0.433252
158721,0.433252
158722,0.433252
158723,0.433252
158744,0.339606
158745,0.339606
158746,0.339606
158747,0.339606
158748,0.339606
158749,0.339606
158750,0.339606
158751,0.339606
158752,0.339606
158756,0.139252
158757,0.139252
158758,0.139252
158759,0.139252
158761,0.585123
158762,0.585123
158763,0.585123
158764,0.585123
158765,0.585123
158766,0.585123
158767,0.585123
158768,0.585123
